0,1,2,3,4,5,6,7,8,9,10,11,12,13,14,15,16,17,18,19,20,21,22,23,24,25,26,27,28,29,30,31,32,33,34,35,36,37,38,39,40,41,42,43,44,45,46,47,percentage_closed_lane,percentage_opened_lane,dow,hour,mins,position,direction,duration_level
65,64,63,77,70,69,67,64,64,61,56,59,65,65,62,61,63,65,65,63,63,67,69,67,64,65,65,64,62,62,64,68,62,65,61,60,64,64,65,65,64,63,63,58,65,65,61,62,0,100,Thursday,9,30,0,WESTBOUND,2
62,62,65,66,65,64,58,61,67,66,67,65,64,66,70,65,64,63,66,66,65,66,72,65,66,66,66,79,72,67,70,71,71,70,68,69,69,66,68,66,68,65,66,71,73,71,67,67,50,50,Monday,7,35,AT,WESTBOUND,2
71,69,66,69,67,66,61,63,69,67,66,65,65,64,66,66,66,70,69,66,65,68,70,65,66,64,68,73,70,66,72,75,74,70,68,70,70,69,69,66,67,64,66,69,71,72,69,65,0,100,Monday,7,35,0,WESTBOUND,2
72,63,64,70,65,63,61,61,62,63,61,60,62,64,64,64,62,66,69,63,64,72,68,64,68,65,66,70,67,63,70,69,68,66,65,65,65,66,66,65,64,67,65,66,68,68,66,64,0,100,Monday,7,35,0,WESTBOUND,2
61,63,68,68,66,57,59,66,75,74,73,70,59,64,81,77,65,62,61,62,64,64,62,64,65,64,64,65,63,63,63,63,59,57,61,65,66,64,63,62,61,64,66,65,66,66,64,61,50,50,Saturday,6,40,PAST,WESTBOUND,2
61,63,67,65,64,59,62,65,68,65,62,62,59,63,78,74,61,60,64,63,63,62,65,70,71,66,65,66,65,63,64,64,58,56,58,63,66,65,61,58,59,63,64,66,68,64,60,60,0,100,Saturday,6,40,0,WESTBOUND,2
64,65,65,65,59,61,65,67,68,68,67,62,57,62,79,75,62,63,67,64,62,62,66,71,69,64,66,68,64,62,62,56,57,60,59,62,67,65,63,62,62,66,67,68,67,64,64,62,0,100,Saturday,6,40,0,WESTBOUND,2
65,66,66,66,67,69,68,69,68,66,66,67,66,66,64,61,59,64,65,67,65,64,65,67,66,66,66,66,66,67,68,67,66,65,66,66,69,68,68,70,68,67,67,69,70,66,67,67,0,100,Sunday,15,50,0,SOUTHBOUND,1
70,68,70,70,70,71,70,72,72,69,70,71,70,71,67,67,63,68,67,68,67,65,67,69,68,69,69,68,68,69,69,67,69,67,72,72,70,72,73,74,73,72,71,71,72,70,69,68,0,100,Sunday,15,50,0,SOUTHBOUND,1
69,69,67,66,68,69,69,69,67,65,67,69,68,69,68,67,62,59,64,68,65,68,69,69,68,68,68,67,66,67,68,68,68,66,69,66,66,70,68,70,71,71,71,69,69,69,66,66,0,100,Sunday,15,50,0,SOUTHBOUND,1
64,59,64,67,66,67,65,65,67,68,65,59,62,63,62,64,66,61,61,60,63,62,61,62,61,61,63,66,66,65,67,67,67,61,64,66,63,67,66,65,67,68,66,65,64,64,64,62,25,75,Thursday,15,10,BEFORE,SOUTHBOUND,2
68,66,68,68,70,68,68,69,69,69,67,64,65,66,68,66,68,67,67,66,67,67,67,66,68,69,68,68,69,67,68,69,70,68,69,71,69,72,69,69,69,69,69,68,69,69,69,67,0,100,Thursday,15,10,0,SOUTHBOUND,2
67,68,71,69,68,67,67,67,68,67,66,65,65,67,66,66,64,65,66,64,67,68,66,64,68,69,66,67,67,66,68,68,70,67,68,69,70,70,68,68,68,67,67,68,67,67,68,67,0,100,Thursday,15,10,0,SOUTHBOUND,2
66,67,69,75,75,66,65,66,67,68,77,70,70,67,66,63,64,68,68,69,67,68,73,71,70,72,73,73,72,71,72,68,70,71,69,69,70,72,71,70,73,74,73,73,73,73,72,70,60,40,Friday,7,30,BEFORE,SOUTHBOUND,2
70,69,70,76,76,68,66,68,68,69,75,70,68,67,68,68,72,74,70,69,69,70,74,73,71,74,75,75,74,73,72,71,71,71,72,72,74,74,73,74,75,75,76,77,76,75,74,72,0,100,Friday,7,30,0,SOUTHBOUND,2
69,69,70,70,66,64,66,69,68,67,72,68,65,69,68,68,69,69,67,68,68,69,73,72,69,70,73,72,72,70,73,70,69,70,70,70,69,68,69,70,72,73,75,74,73,72,73,71,0,100,Friday,7,30,0,SOUTHBOUND,2
67,68,69,68,68,70,68,67,69,68,67,69,69,71,67,70,71,70,68,69,71,70,69,70,70,72,69,70,70,68,68,69,68,69,71,69,69,70,67,70,67,68,68,69,69,70,70,68,25,75,Tuesday,21,0,BEFORE,SOUTHBOUND,2
72,71,69,69,69,71,70,71,73,72,69,72,71,73,71,76,74,74,73,72,71,70,69,71,71,72,69,71,73,72,70,70,70,71,71,70,72,71,69,70,69,72,72,73,71,69,70,70,0,100,Tuesday,21,0,0,SOUTHBOUND,2
69,71,70,68,68,68,68,70,71,69,69,70,70,69,69,70,71,70,68,69,70,68,68,67,65,70,69,66,69,69,69,69,68,68,68,64,55,68,66,67,70,69,67,70,69,68,67,67,0,100,Tuesday,21,0,0,SOUTHBOUND,2
66,67,67,68,68,66,66,66,64,64,67,65,66,70,68,69,65,64,67,69,67,64,68,68,65,67,67,66,66,69,67,66,65,65,67,71,69,62,63,70,63,65,67,69,72,83,77,66,20,80,Thursday,2,10,BEFORE,SOUTHBOUND,2
67,67,69,71,72,71,69,69,65,66,71,68,72,70,70,69,68,67,68,71,68,64,67,70,68,69,71,68,69,71,71,70,69,67,68,70,69,66,68,76,66,68,69,70,73,83,79,66,0,100,Thursday,2,10,0,SOUTHBOUND,2
66,64,67,68,69,67,66,67,65,65,67,67,66,67,76,68,64,64,65,67,65,64,67,71,69,67,68,67,65,67,66,65,64,63,64,67,67,68,69,70,60,66,70,70,69,78,75,62,0,100,Thursday,2,10,0,SOUTHBOUND,2
67,66,65,67,62,65,65,65,66,65,67,70,67,66,70,69,68,68,66,67,68,67,68,68,68,68,66,65,66,65,67,66,68,69,69,67,67,66,61,65,69,65,66,66,66,67,66,64,0,100,Thursday,16,10,BEFORE,SOUTHBOUND,1
67,67,68,70,69,70,69,68,68,68,70,73,69,69,71,71,68,67,68,69,69,69,69,68,70,71,70,70,70,68,69,69,69,71,71,68,67,68,67,67,66,68,69,67,69,66,68,69,0,100,Thursday,16,10,0,SOUTHBOUND,1
67,68,67,69,67,68,69,68,68,70,69,70,70,67,68,70,68,67,67,69,67,69,69,69,69,70,71,69,68,70,67,68,69,69,69,67,67,67,67,67,65,66,67,67,67,66,68,69,0,100,Thursday,16,10,0,SOUTHBOUND,1
68,69,70,71,71,69,69,70,69,69,69,69,68,69,69,68,68,69,68,69,71,71,70,71,71,69,68,68,67,67,70,71,68,70,69,68,66,67,69,70,70,71,70,65,67,70,68,73,20,80,Saturday,21,45,PAST,SOUTHBOUND,1
71,72,73,73,71,69,70,70,71,72,72,71,70,70,70,70,70,72,66,69,73,73,73,73,74,70,71,72,69,69,72,71,67,69,71,71,71,69,73,77,72,72,70,68,66,71,68,76,0,100,Saturday,21,45,0,SOUTHBOUND,1
70,71,71,70,69,67,68,70,70,70,71,71,68,66,69,67,67,68,67,68,73,69,69,69,70,67,66,67,67,67,69,70,70,69,69,69,70,69,69,72,71,68,68,68,68,70,65,73,0,100,Saturday,21,45,0,SOUTHBOUND,1
67,67,67,67,71,63,67,66,68,68,67,69,67,66,67,68,67,67,68,68,67,68,67,67,67,66,66,70,67,70,65,68,70,67,69,67,67,68,68,68,68,68,68,65,65,67,67,67,25,75,Sunday,17,40,BEFORE,SOUTHBOUND,1
69,70,68,71,71,68,70,68,71,71,69,70,69,70,71,70,69,69,70,70,69,70,68,68,69,68,69,70,68,68,68,73,72,69,71,71,68,69,70,70,69,69,70,71,70,67,69,68,0,100,Sunday,17,40,0,SOUTHBOUND,1
70,67,66,70,70,67,67,68,71,70,71,70,68,68,69,69,68,68,68,68,68,67,69,68,67,69,69,67,66,67,69,71,70,67,69,70,67,68,68,68,67,68,68,66,68,66,66,69,0,100,Sunday,17,40,0,SOUTHBOUND,1
68,61,67,67,65,65,66,66,66,69,71,70,69,69,69,70,70,68,69,70,74,73,72,72,72,71,70,72,70,73,71,72,71,69,70,71,71,69,72,70,67,67,67,66,65,62,61,64,25,75,Tuesday,7,0,AT,SOUTHBOUND,1
65,61,65,67,68,68,67,64,66,68,69,68,70,69,68,69,70,69,69,69,70,72,73,74,74,72,72,73,73,70,69,69,70,71,70,69,70,70,70,67,65,65,65,61,53,49,44,42,0,100,Tuesday,7,0,0,SOUTHBOUND,1
68,62,68,70,72,71,70,69,71,72,70,71,72,74,73,71,72,72,69,71,71,72,74,76,74,72,74,76,73,71,72,72,72,73,73,72,74,72,71,69,69,69,67,64,62,36,43,45,0,100,Tuesday,7,0,0,SOUTHBOUND,1
66,66,66,65,65,66,66,65,67,67,67,65,65,66,65,65,66,66,64,65,66,64,64,66,66,64,65,66,67,66,65,64,63,68,66,65,65,66,67,65,64,65,66,66,66,65,64,65,25,75,Wednesday,15,5,AT,SOUTHBOUND,1
67,66,65,66,65,65,66,67,67,66,65,65,66,67,65,65,67,65,64,65,65,65,67,68,65,67,67,70,67,66,66,66,68,69,67,64,64,66,67,69,66,66,67,66,65,65,66,68,0,100,Wednesday,15,5,0,SOUTHBOUND,1
69,68,70,70,67,66,67,69,70,68,69,70,69,69,68,68,69,69,68,68,68,68,68,67,67,69,68,71,69,70,70,70,71,71,69,68,68,69,69,69,69,68,69,71,70,68,70,71,0,100,Wednesday,15,5,0,SOUTHBOUND,1
68,74,79,71,72,70,71,73,74,71,69,70,71,70,70,72,73,71,71,72,70,69,69,73,69,68,68,67,65,64,61,59,62,65,67,65,66,65,66,63,61,59,56,56,56,56,59,62,0,100,Thursday,8,15,TO,SOUTHBOUND,1
71,69,77,72,72,73,73,73,74,72,69,68,71,70,70,72,71,70,71,72,72,70,69,70,68,68,67,64,55,45,49,50,37,45,57,62,65,62,62,61,59,61,60,54,55,63,66,62,0,100,Thursday,8,15,0,SOUTHBOUND,1
71,76,72,74,77,75,76,75,71,72,73,71,73,72,72,74,73,73,72,72,73,72,73,71,71,71,71,69,64,52,43,46,54,58,70,67,67,66,66,65,64,65,65,65,64,65,68,67,0,100,Thursday,8,15,0,SOUTHBOUND,1
73,71,70,72,72,70,70,69,71,73,72,73,70,74,71,72,73,73,73,73,72,70,72,72,73,77,62,69,70,69,71,70,69,69,69,67,68,68,67,66,66,65,64,62,60,57,54,55,0,100,Sunday,7,55,0,SOUTHBOUND,1
72,70,67,68,71,70,69,68,70,72,71,70,67,72,71,72,70,73,73,71,69,70,71,72,72,73,61,68,68,67,68,66,67,67,66,67,68,69,67,56,47,48,46,46,48,43,39,41,0,100,Sunday,7,55,0,SOUTHBOUND,1
73,70,68,67,71,69,70,71,74,75,73,74,73,71,73,77,73,72,73,72,71,72,74,75,75,74,62,71,71,71,71,69,68,69,69,69,69,69,67,62,48,54,53,44,36,37,34,32,0,100,Sunday,7,55,0,SOUTHBOUND,1
69,75,69,66,74,69,68,71,67,62,72,69,75,74,74,73,70,70,71,75,67,67,75,73,71,72,74,74,76,75,70,69,70,69,71,69,67,69,71,68,67,70,68,67,66,64,65,63,0,100,Tuesday,7,45,0,SOUTHBOUND,2
70,69,66,65,71,72,71,71,65,62,72,69,76,73,71,73,72,71,72,72,65,67,74,72,70,69,70,72,70,70,68,67,65,64,66,64,62,65,65,66,67,65,64,62,59,60,56,56,0,100,Tuesday,7,45,0,SOUTHBOUND,2
71,65,66,66,68,70,72,68,67,62,72,73,73,71,71,70,71,72,73,73,64,65,70,71,70,70,72,69,70,67,68,65,59,50,50,49,46,46,48,49,47,44,46,46,44,45,46,40,0,100,Tuesday,7,45,0,SOUTHBOUND,2
66,66,66,67,67,70,66,70,65,63,66,68,67,66,67,66,68,69,66,65,65,65,66,67,69,68,65,64,65,67,68,66,64,64,65,65,66,62,64,64,62,65,70,69,68,70,71,67,0,100,Monday,16,5,AT,SOUTHBOUND,0
67,66,67,65,65,65,66,66,65,65,64,65,65,64,64,65,66,67,65,64,65,66,66,68,66,67,67,67,66,68,66,66,65,64,65,65,63,63,63,62,57,58,58,55,52,57,64,68,0,100,Monday,16,5,0,SOUTHBOUND,0
65,64,65,64,67,66,66,66,64,66,64,64,66,67,66,65,64,65,65,65,66,67,66,67,67,66,68,66,64,68,65,65,65,65,66,66,62,60,61,62,65,65,68,67,65,65,66,67,0,100,Monday,16,5,0,SOUTHBOUND,0
68,67,67,67,68,68,68,68,69,69,70,71,65,69,69,68,70,68,65,66,66,68,68,67,66,66,66,66,68,68,66,66,63,67,67,66,67,69,68,69,66,65,68,67,65,66,58,62,0,100,Sunday,17,20,PAST,SOUTHBOUND,1
66,67,67,66,67,68,66,66,66,67,68,66,65,64,66,65,65,59,51,57,62,65,64,65,66,66,64,64,65,64,67,66,68,68,67,65,65,65,67,69,68,64,63,65,64,67,66,65,0,100,Sunday,17,20,0,SOUTHBOUND,1
66,66,66,65,67,69,67,67,67,67,67,66,67,66,69,67,65,66,70,68,67,68,68,68,67,65,62,64,66,65,70,68,72,71,68,67,68,67,67,69,67,68,68,68,72,68,68,67,0,100,Sunday,17,20,0,SOUTHBOUND,1
65,77,69,68,74,80,66,68,70,68,70,68,66,72,72,68,69,70,70,71,71,73,74,73,73,71,71,71,70,74,71,71,74,71,70,71,71,71,68,70,70,70,68,67,66,68,66,67,0,100,Sunday,7,0,PAST,SOUTHBOUND,1
68,72,68,66,73,71,65,68,68,70,71,68,67,71,71,67,63,70,70,70,70,74,74,74,72,69,70,70,71,72,71,72,69,71,71,71,71,69,68,68,65,66,63,63,63,64,61,62,0,100,Sunday,7,0,0,SOUTHBOUND,1
73,67,68,65,74,64,64,72,68,71,69,67,68,69,69,68,67,70,71,71,69,73,73,73,71,71,72,71,71,71,69,71,68,70,71,70,68,67,69,67,64,65,64,59,55,53,48,44,0,100,Sunday,7,0,0,SOUTHBOUND,1
67,68,66,69,72,70,68,66,68,69,70,69,68,68,70,68,69,68,68,68,66,67,69,67,68,68,68,70,67,64,67,67,66,70,68,66,65,67,71,70,66,65,62,63,66,62,60,60,0,100,Wednesday,16,50,0,SOUTHBOUND,1
64,66,63,63,67,67,67,67,67,67,68,66,68,66,65,65,65,65,65,66,66,65,66,67,65,65,64,69,66,64,66,66,64,66,68,67,66,68,70,68,67,63,60,63,66,67,67,66,0,100,Wednesday,16,50,0,SOUTHBOUND,1
65,66,68,64,67,68,67,65,68,65,65,68,66,68,68,68,69,66,65,68,67,66,68,67,67,66,65,65,66,67,67,67,67,67,69,69,68,70,71,69,69,67,67,68,67,67,67,66,0,100,Wednesday,16,50,0,SOUTHBOUND,1
67,64,64,66,68,67,67,70,66,67,65,68,66,65,67,68,68,67,62,55,61,62,57,58,68,68,65,61,62,59,54,52,53,54,59,63,61,63,65,67,66,65,65,66,66,65,66,66,50,50,Wednesday,18,45,AT,SOUTHBOUND,1
66,65,64,65,67,61,61,68,68,67,65,67,66,64,65,68,67,65,61,61,65,65,60,60,65,64,63,63,65,66,64,61,61,63,65,64,62,64,66,67,67,66,66,67,67,66,64,65,0,100,Wednesday,18,45,0,SOUTHBOUND,1
65,65,66,68,68,65,68,67,67,67,69,67,65,65,65,66,67,64,61,67,71,65,65,64,66,65,64,66,65,63,65,65,64,65,66,65,65,66,67,68,68,67,67,66,68,65,67,68,0,100,Wednesday,18,45,0,SOUTHBOUND,1
70,71,69,70,70,70,72,69,66,69,70,70,73,74,73,73,71,71,72,70,69,73,75,73,77,77,73,74,73,71,74,74,73,73,71,69,69,71,70,71,70,69,68,69,70,69,68,66,25,75,Wednesday,7,45,AT,SOUTHBOUND,2
68,71,68,71,71,71,72,68,65,69,69,70,74,74,71,70,70,73,75,72,73,74,77,74,74,73,74,73,72,71,72,73,73,72,70,69,69,70,68,71,70,67,66,67,67,65,64,66,0,100,Wednesday,7,45,0,SOUTHBOUND,2
70,69,72,73,71,70,73,70,69,70,69,71,73,74,74,72,70,71,74,70,72,70,70,70,71,70,71,71,70,70,68,68,68,66,65,64,60,61,60,64,66,63,59,59,59,55,54,55,0,100,Wednesday,7,45,0,SOUTHBOUND,2
69,72,70,71,73,73,72,71,71,71,71,71,70,68,69,68,71,71,71,67,67,69,69,67,66,66,64,63,65,65,65,65,64,64,63,64,67,66,68,68,69,69,67,69,69,68,68,68,60,40,Sunday,9,50,BEFORE,SOUTHBOUND,0
74,72,72,70,72,74,72,70,71,70,69,67,67,67,68,70,69,68,68,65,67,62,64,65,62,60,57,55,56,59,63,62,55,63,64,66,61,66,67,68,66,67,65,68,67,65,66,67,0,100,Sunday,9,50,0,SOUTHBOUND,0
73,71,69,71,69,68,69,68,66,66,65,64,63,60,62,65,65,62,64,65,63,61,62,59,55,56,58,60,60,59,58,58,59,58,53,61,59,59,53,53,55,57,58,61,64,66,67,67,0,100,Sunday,9,50,0,SOUTHBOUND,0
65,65,66,66,65,71,68,69,67,57,58,61,67,66,59,54,59,65,65,64,63,64,67,64,63,67,68,66,67,67,65,64,66,64,68,67,66,74,71,68,71,71,73,71,73,77,78,73,50,50,Tuesday,5,10,AT,SOUTHBOUND,1
65,65,68,70,67,69,68,68,67,65,67,68,67,66,64,63,67,69,69,67,66,68,70,66,66,68,67,69,74,69,67,69,68,65,68,68,68,72,70,69,73,73,74,72,72,75,76,74,0,100,Tuesday,5,10,0,SOUTHBOUND,1
64,64,65,68,68,69,70,69,62,64,66,67,66,63,61,63,64,66,66,64,64,68,69,67,69,65,67,73,73,67,67,67,68,67,69,68,70,70,69,69,72,71,71,72,73,73,72,71,0,100,Tuesday,5,10,0,SOUTHBOUND,1
68,67,68,69,68,67,66,69,71,71,69,68,66,67,68,70,69,66,67,68,68,66,69,66,68,66,66,66,67,71,68,64,70,67,67,70,69,60,64,63,61,63,65,66,68,70,69,67,0,100,Thursday,16,20,BEFORE,SOUTHBOUND,1
67,66,66,67,68,67,66,66,64,69,68,68,64,66,67,66,64,63,66,68,66,67,65,65,67,65,64,65,66,67,66,64,70,70,67,68,67,68,66,60,60,65,68,68,68,70,69,67,0,100,Thursday,16,20,0,SOUTHBOUND,1
56,58,63,61,59,61,66,67,66,65,64,62,58,60,60,61,63,64,66,65,65,66,66,62,66,62,62,66,65,64,60,62,60,64,60,63,65,67,67,63,62,64,66,66,67,67,60,54,0,100,Thursday,16,20,0,SOUTHBOUND,1
62,66,66,66,66,67,70,69,69,72,71,70,76,73,68,68,69,68,71,68,68,71,72,73,74,72,71,73,71,70,70,71,71,70,69,70,72,72,71,70,69,69,69,68,67,65,68,68,33,67,Tuesday,7,5,PAST,SOUTHBOUND,1
62,67,67,66,65,67,70,68,70,74,72,71,75,74,69,67,68,69,72,75,73,71,71,73,73,73,74,73,74,70,71,72,71,71,72,70,69,72,71,71,70,69,67,63,67,66,70,67,0,100,Tuesday,7,5,0,SOUTHBOUND,1
61,67,67,65,65,66,66,66,69,71,70,69,69,69,70,70,68,69,70,74,73,72,72,72,71,70,72,70,73,71,72,71,69,70,71,71,69,72,70,67,67,67,66,65,62,61,64,59,25,75,Tuesday,7,5,AT,SOUTHBOUND,1
69,67,69,70,66,66,70,69,66,69,69,68,69,69,67,70,69,67,69,67,66,68,70,70,69,70,68,67,68,67,68,70,67,67,68,69,69,69,71,71,69,68,68,70,68,67,64,64,40,60,Thursday,15,35,BEFORE,SOUTHBOUND,1
68,68,67,68,68,64,67,68,65,68,68,67,67,68,69,65,64,67,70,68,68,70,71,69,68,67,64,66,70,68,68,71,69,67,64,65,69,65,65,71,69,68,71,70,66,66,64,63,0,100,Thursday,15,35,0,SOUTHBOUND,1
61,68,65,64,67,67,68,68,68,69,68,66,65,68,67,66,64,69,69,66,67,68,65,61,64,64,58,56,57,59,66,67,67,65,64,66,68,66,65,61,62,60,55,53,59,59,59,58,0,100,Thursday,15,35,0,SOUTHBOUND,1
65,65,65,65,68,69,71,71,66,71,71,75,67,64,64,63,62,65,65,65,66,65,67,69,69,69,71,71,70,68,66,68,65,70,75,78,73,67,66,71,73,72,70,70,71,69,69,68,20,80,Sunday,4,35,BEFORE,SOUTHBOUND,1
65,65,67,64,64,66,70,69,65,72,77,71,68,67,67,59,64,65,66,64,66,65,66,69,70,70,71,71,70,66,67,68,69,70,77,77,69,67,69,72,74,72,70,69,67,68,69,71,0,100,Sunday,4,35,0,SOUTHBOUND,1
63,67,69,65,63,68,71,66,66,73,76,70,69,67,65,59,67,66,66,66,67,65,65,66,68,71,72,72,69,66,69,67,69,71,76,74,67,69,70,73,73,69,69,69,69,69,69,70,0,100,Sunday,4,35,0,SOUTHBOUND,1
71,70,70,72,71,71,70,70,70,70,69,68,70,72,72,72,68,72,71,71,71,73,72,70,71,72,70,70,72,73,72,73,73,72,72,70,69,72,71,71,70,72,72,73,71,71,72,72,25,75,Saturday,16,5,AT,SOUTHBOUND,0
70,70,69,70,70,69,69,72,73,71,70,72,72,71,71,72,69,71,70,70,71,72,70,71,71,70,68,68,70,72,72,73,72,70,71,71,68,70,71,69,68,71,73,71,70,73,74,71,0,100,Saturday,16,5,0,SOUTHBOUND,0
70,70,70,70,70,68,71,72,71,70,70,71,72,72,70,70,73,68,68,68,71,69,68,70,70,72,70,69,70,71,71,70,70,70,69,70,70,70,70,68,69,71,71,66,72,73,73,73,0,100,Saturday,16,5,0,SOUTHBOUND,0
70,69,69,69,72,68,67,68,71,68,69,69,69,70,68,68,68,67,66,69,67,70,69,68,68,68,69,69,68,67,68,67,69,69,67,66,65,66,69,66,66,68,69,68,69,68,67,66,20,80,Tuesday,16,25,PAST,SOUTHBOUND,0
67,67,67,68,68,66,68,65,69,67,67,68,71,70,67,67,66,66,66,67,68,69,66,68,68,65,68,69,65,64,66,66,68,68,67,66,65,64,64,67,66,67,66,68,69,70,67,66,0,100,Tuesday,16,25,0,SOUTHBOUND,0
65,67,67,66,65,66,67,66,65,66,66,67,67,67,67,68,68,68,68,72,69,67,66,68,67,64,66,67,63,61,62,63,68,66,66,65,64,64,62,66,64,68,69,69,72,71,67,68,0,100,Tuesday,16,25,0,SOUTHBOUND,0
68,68,69,68,70,70,69,70,70,69,68,67,68,69,68,69,70,69,68,69,70,70,68,69,70,65,67,69,69,68,68,69,69,70,72,67,69,70,68,69,68,68,68,69,70,69,68,68,50,50,Sunday,16,20,AT,SOUTHBOUND,1
69,69,67,69,68,68,67,66,68,68,67,67,68,66,66,68,69,68,67,70,73,70,69,70,68,65,67,68,68,67,67,68,67,67,68,67,68,67,64,66,67,66,67,67,67,69,69,66,0,100,Sunday,16,20,0,SOUTHBOUND,1
66,66,67,67,67,67,66,66,69,70,68,67,68,65,66,68,68,68,68,69,70,71,67,68,66,65,69,69,68,67,68,69,69,68,66,67,67,67,67,66,65,65,66,66,66,69,69,66,0,100,Sunday,16,20,0,SOUTHBOUND,1
67,69,71,71,72,72,71,69,70,71,70,70,71,70,67,68,69,70,70,70,70,73,73,70,68,68,68,69,68,68,71,71,70,68,67,68,68,69,70,70,69,67,67,68,68,68,70,71,17,83,Sunday,16,5,BEFORE,SOUTHBOUND,3
67,71,70,68,67,69,69,66,65,66,69,69,68,67,69,70,68,69,69,68,70,71,69,68,68,67,67,69,68,66,65,69,68,66,68,67,66,67,67,67,67,65,65,65,68,68,66,67,0,100,Sunday,16,5,0,SOUTHBOUND,3
66,69,68,68,70,68,68,69,70,67,67,67,66,67,69,69,69,69,71,69,69,69,68,68,68,68,66,67,70,69,67,67,63,66,63,65,67,65,65,66,66,66,65,64,67,67,65,67,0,100,Sunday,16,5,0,SOUTHBOUND,3
72,69,69,72,74,69,67,70,70,72,75,73,71,70,71,75,77,73,76,76,70,71,71,69,70,68,67,71,72,70,70,71,70,69,68,68,68,69,72,69,68,68,67,67,68,66,66,67,20,80,Wednesday,8,35,PAST,SOUTHBOUND,0
73,70,70,73,75,71,67,72,71,73,78,72,71,71,74,77,77,74,78,76,71,71,70,69,69,70,71,72,71,74,72,70,70,71,70,70,67,58,44,41,46,53,56,60,62,63,63,68,0,100,Wednesday,8,35,0,SOUTHBOUND,0
73,70,69,73,76,72,68,71,69,69,73,72,73,73,75,74,71,70,74,71,71,70,70,68,66,67,69,69,68,73,69,68,70,69,67,67,66,61,51,32,23,29,38,50,61,63,66,67,0,100,Wednesday,8,35,0,SOUTHBOUND,0
67,69,69,69,69,69,69,67,69,67,66,67,69,67,69,70,68,69,68,68,68,66,62,69,66,69,69,68,67,68,69,67,67,67,68,66,66,67,65,67,69,68,69,65,66,66,67,68,25,75,Tuesday,16,5,PAST,SOUTHBOUND,1
70,72,70,70,70,69,69,69,72,68,67,68,71,68,69,69,69,70,68,68,68,67,66,69,67,70,69,68,68,68,69,69,68,67,68,67,69,69,67,66,65,66,69,66,66,68,69,68,0,100,Tuesday,16,5,0,SOUTHBOUND,1
70,69,67,67,67,67,67,68,68,66,68,65,69,67,67,68,71,70,67,67,66,66,66,67,68,69,66,68,68,65,68,69,65,64,66,66,68,68,67,66,65,64,64,67,66,67,66,68,0,100,Tuesday,16,5,0,SOUTHBOUND,1
69,67,67,68,69,63,71,69,69,69,67,69,71,69,69,68,68,69,71,70,69,67,68,71,70,66,64,64,65,67,69,70,70,68,66,69,70,68,65,68,69,69,68,69,68,64,66,69,20,80,Wednesday,10,45,PAST,SOUTHBOUND,0
69,71,72,68,68,69,68,70,71,71,70,68,70,69,70,69,67,68,70,67,67,66,67,70,70,67,66,66,67,71,70,69,72,71,69,72,68,68,67,68,67,67,68,69,70,71,69,69,0,100,Wednesday,10,45,0,SOUTHBOUND,0
67,67,70,67,69,67,67,68,68,66,64,67,68,66,70,66,64,62,62,61,62,61,56,54,53,51,50,53,62,68,68,69,70,70,69,69,68,68,65,68,67,67,67,67,67,67,67,67,0,100,Wednesday,10,45,0,SOUTHBOUND,0
69,72,70,73,76,71,69,70,69,72,72,65,73,70,68,69,72,69,71,72,71,70,71,73,71,70,74,72,70,70,72,72,72,73,73,69,70,72,71,69,70,73,73,69,70,72,70,74,0,100,Friday,12,15,TO,SOUTHBOUND,1
71,71,72,74,76,73,71,72,71,75,70,68,72,70,73,71,71,74,74,73,71,70,72,74,71,69,73,73,73,72,73,73,72,69,70,72,72,74,72,73,72,71,71,71,71,72,72,74,0,100,Friday,12,15,0,SOUTHBOUND,1
71,71,69,71,74,71,71,72,73,72,71,69,74,71,72,71,71,72,71,70,69,69,72,73,70,69,73,73,73,73,72,72,72,70,71,72,72,71,72,72,71,70,71,73,72,73,72,71,0,100,Friday,12,15,0,SOUTHBOUND,1
68,67,67,67,68,67,67,69,65,68,67,72,68,68,68,67,67,68,68,67,68,68,67,68,66,68,66,67,68,68,69,66,65,67,68,66,68,68,65,61,61,63,65,63,62,57,57,58,0,100,Tuesday,17,5,0,SOUTHBOUND,1
65,68,67,66,68,69,69,69,66,68,68,67,70,70,70,71,67,68,70,69,66,65,67,66,65,66,67,68,65,74,66,67,68,70,70,69,72,70,68,69,67,67,69,64,61,63,66,69,0,100,Tuesday,17,5,0,SOUTHBOUND,1
67,70,69,67,68,68,68,68,69,68,69,70,68,70,70,69,68,67,68,70,68,68,69,68,67,67,68,70,65,69,67,65,68,68,67,69,70,70,69,68,66,66,68,67,68,66,65,66,0,100,Tuesday,17,5,0,SOUTHBOUND,1
