,0,1,2,3,4,5,6,7,8,9,10,11,12,13,14,15,16,17,18,19,20,21,22,23,24,25,26,27,28,29,30,31,32,33,34,35,36,37,38,39,40,41,42,43,44,45,46,47,percentage_closed_lane,percentage_opened_lane,dow,hour,mins,position,direction,duration_level
4701,62,63,62,62,63,66,62,65,64,62,63,65,62,62,63,64,66,60,61,63,62,65,68,67,64,66,66,65,64,65,67,63,67,61,66,66,66,66,66,65,70,63,64,74,64,67,64,67,0,100,Friday,23,50,0,WESTBOUND,0
4702,71,71,69,68,69,68,68,69,70,67,65,65,65,63,65,64,63,63,64,66,69,69,68,75,75,68,75,67,68,69,71,69,70,70,67,65,70,71,68,69,70,68,71,71,69,70,69,70,0,100,Friday,23,50,0,WESTBOUND,0
4703,67,70,68,68,75,63,69,69,68,67,67,65,68,67,61,64,63,68,68,68,65,65,70,76,76,76,71,69,73,69,71,68,67,66,67,69,70,71,68,67,70,71,71,69,70,72,70,70,17,83,Monday,6,55,PAST,NORTHBOUND,0
4704,59,61,61,71,68,68,69,68,62,62,68,68,67,64,69,64,65,68,69,65,64,70,63,64,67,67,69,64,62,64,64,68,62,66,70,69,61,58,63,73,67,72,64,59,59,59,64,67,0,100,Friday,19,50,0,EASTBOUND,0
4705,68,63,63,64,66,65,68,72,72,67,70,69,65,64,68,64,66,68,65,67,69,65,68,67,69,68,71,71,70,74,68,65,63,64,70,70,70,70,73,74,73,72,71,64,62,63,69,68,0,100,Friday,1,30,0,EASTBOUND,0
4706,67,69,67,64,66,66,65,67,64,67,66,66,67,68,68,70,65,68,66,68,68,64,68,69,72,65,66,65,67,71,66,67,70,68,70,70,67,66,64,66,69,69,68,71,72,75,66,66,20,80,Friday,7,10,PAST,NORTHBOUND,0
4709,73,72,70,73,76,71,69,70,69,72,72,65,73,70,72,69,72,76,74,72,71,70,70,73,71,73,74,72,74,73,72,72,72,73,73,72,72,74,72,69,70,71,72,71,72,72,72,70,0,100,Friday,12,15,0,NORTHBOUND,0
4710,59,60,50,59,59,60,60,60,47,58,61,59,59,62,62,64,64,62,65,65,63,61,72,61,61,67,63,65,64,61,62,60,59,64,64,64,61,66,63,63,62,61,59,59,62,64,64,63,0,100,Thursday,15,25,0,EASTBOUND,2
4711,68,61,71,71,65,64,63,62,63,66,68,63,59,63,63,64,64,64,60,61,63,64,63,64,64,63,63,60,64,68,62,64,60,60,64,59,60,62,63,63,62,61,59,62,62,64,64,61,0,100,Thursday,15,25,0,EASTBOUND,2
4712,68,70,70,69,69,70,70,68,73,69,68,70,69,69,70,70,71,69,68,64,67,70,70,69,69,72,71,71,71,70,67,69,70,68,69,70,70,70,72,69,69,70,71,70,69,70,72,70,0,100,Thursday,15,25,0,EASTBOUND,2
4713,67,69,69,69,69,72,69,62,69,70,70,69,68,72,67,68,72,66,66,65,69,68,67,68,68,69,70,68,72,71,70,69,71,68,69,71,72,70,69,65,70,68,67,69,70,72,71,73,0,100,Thursday,15,45,0,EASTBOUND,2
4714,69,69,73,70,69,70,71,66,73,70,73,69,68,72,68,74,72,66,70,73,72,71,70,73,71,72,71,73,71,73,72,72,71,71,71,71,70,72,72,73,70,69,72,71,71,71,72,72,0,100,Thursday,15,45,0,EASTBOUND,2
4715,71,70,71,72,74,70,69,70,67,72,71,71,71,71,72,72,72,72,71,73,72,72,71,71,71,72,70,73,71,74,74,71,71,73,71,71,73,72,71,71,71,29,72,74,72,70,72,70,0,100,Thursday,15,45,0,EASTBOUND,2
4716,59,66,66,66,65,65,65,64,64,62,64,62,67,69,64,64,65,63,68,62,65,62,64,66,65,65,64,66,66,68,24,66,66,68,66,69,64,66,66,66,66,70,67,70,68,68,71,67,0,100,Monday,6,40,ON,WESTBOUND,2
4717,68,59,69,68,65,64,66,70,67,67,68,65,64,65,66,64,66,67,66,69,68,68,70,65,66,65,65,66,70,68,68,69,70,68,66,65,69,66,66,66,68,68,66,68,68,68,67,66,0,100,Monday,15,25,PAST,EASTBOUND,2
4718,67,67,67,68,66,66,66,66,64,66,66,66,65,67,66,67,66,66,65,64,65,64,66,66,66,64,66,66,66,66,66,66,66,65,66,66,68,66,66,67,66,67,66,66,68,66,64,64,0,100,Monday,15,35,0,EASTBOUND,2
4719,65,64,61,64,64,66,67,64,64,66,64,64,65,67,64,65,64,65,65,64,65,66,62,64,64,64,64,66,63,66,66,66,63,65,64,62,62,60,64,62,62,66,67,67,65,65,64,67,0,100,Monday,15,35,0,EASTBOUND,2
4720,60,61,65,65,64,59,61,61,64,66,62,65,65,64,61,63,61,62,64,64,61,62,60,64,62,64,65,65,62,63,62,66,63,63,62,62,62,60,61,62,61,62,62,60,64,62,62,54,0,100,Monday,16,45,0,EASTBOUND,2
4721,62,61,62,62,62,58,56,58,58,61,59,61,57,60,62,64,58,61,64,65,64,61,64,62,63,65,66,67,64,65,61,59,52,47,48,49,51,43,35,38,49,28,56,63,59,59,62,67,0,100,Monday,16,45,0,EASTBOUND,2
4722,74,72,71,71,72,74,71,70,71,71,71,70,72,70,70,71,62,62,71,71,70,68,68,73,71,70,71,72,68,68,70,69,69,70,71,72,68,69,69,68,66,68,68,68,68,71,68,67,0,100,Friday,12,15,0,SOUTHBOUND,1
4723,71,72,71,71,72,75,71,71,71,73,71,71,72,70,72,74,71,68,71,71,73,74,74,74,74,72,71,72,71,71,72,72,72,71,71,72,72,73,73,72,71,70,71,68,72,71,72,74,0,100,Friday,12,15,0,SOUTHBOUND,1
4724,71,71,72,71,72,71,71,71,70,70,70,71,72,71,72,71,71,69,71,71,71,69,72,73,71,72,73,73,72,73,72,73,72,69,71,72,72,71,72,72,73,70,71,73,72,73,72,70,0,100,Friday,12,15,0,SOUTHBOUND,1
4725,73,73,72,71,72,71,71,71,71,72,71,71,71,69,70,71,69,69,72,71,70,70,68,70,71,70,68,70,65,68,68,70,69,70,69,67,69,67,67,68,68,69,71,68,67,67,66,66,0,100,Friday,13,5,BEFORE,NORTHBOUND,1
4726,73,70,69,68,68,66,68,70,70,70,70,71,71,70,67,65,69,67,68,71,71,70,70,69,70,69,69,71,68,65,66,67,67,69,68,70,67,67,68,68,66,68,67,68,68,68,67,68,0,100,Friday,13,5,0,NORTHBOUND,1
4727,71,71,68,66,67,65,66,68,71,71,70,70,72,70,72,69,71,68,68,70,65,61,69,71,68,69,69,71,68,65,65,66,66,67,67,71,64,67,66,65,66,69,68,68,68,65,66,68,0,100,Friday,13,5,0,NORTHBOUND,1
4728,61,69,69,68,68,68,68,65,67,64,64,68,69,70,70,72,68,67,69,70,68,70,71,70,66,70,68,66,64,68,60,64,67,68,68,66,69,66,65,61,62,64,67,66,67,67,64,66,0,100,Thursday,15,25,0,EASTBOUND,0
4729,68,66,65,68,70,70,69,68,69,69,68,67,69,69,67,69,64,69,70,70,69,70,67,68,66,65,65,66,66,68,68,71,65,65,67,66,69,65,65,70,62,68,68,67,70,70,68,69,50,50,Thursday,16,10,AT,SOUTHBOUND,0
4730,69,66,67,66,68,67,68,66,68,69,68,67,70,66,67,69,69,68,67,67,66,71,66,64,65,65,67,66,66,68,65,65,65,65,66,66,62,66,66,67,66,66,66,67,70,69,65,65,0,100,Thursday,16,10,0,SOUTHBOUND,0
4731,67,66,66,67,68,67,67,66,68,70,68,68,68,66,67,69,64,63,66,67,66,67,65,65,67,65,66,65,66,67,66,67,70,67,64,66,67,68,66,66,66,66,68,68,65,67,65,67,0,100,Thursday,16,20,0,SOUTHBOUND,0
4732,68,67,71,69,68,68,69,68,69,70,70,72,72,70,71,73,71,68,70,70,68,68,67,68,67,69,70,70,67,71,68,68,70,68,68,70,67,68,68,68,69,68,67,67,67,66,68,66,0,100,Thursday,16,20,0,SOUTHBOUND,0
4733,68,66,66,69,68,68,66,66,71,70,70,68,70,69,71,73,71,66,70,72,69,68,67,68,68,68,69,66,65,68,68,64,66,68,67,68,67,67,66,68,68,68,68,66,66,67,67,68,0,100,Thursday,11,40,0,SOUTHBOUND,0
4734,56,58,55,59,59,56,56,58,51,58,58,61,9,59,59,64,59,64,65,65,64,59,59,54,59,59,62,67,63,60,59,59,52,17,59,61,59,58,51,59,59,59,56,60,59,59,54,64,0,100,Monday,12,25,0,SOUTHBOUND,1
4735,66,66,65,65,66,65,66,66,67,62,66,69,66,66,65,64,65,69,64,64,64,65,64,66,69,68,67,67,66,64,68,64,63,64,70,67,66,67,67,73,73,72,71,74,70,63,69,68,0,100,Monday,15,55,0,SOUTHBOUND,1
4736,68,68,69,68,66,68,65,72,66,67,71,68,67,71,69,67,65,70,70,69,69,65,68,70,72,65,65,66,70,71,68,67,70,68,70,70,68,70,69,69,71,70,69,73,72,74,73,73,0,100,Monday,15,55,0,SOUTHBOUND,1
4737,67,69,69,69,68,66,65,68,66,65,68,68,67,68,67,66,71,69,66,69,67,68,68,69,69,69,69,71,72,68,70,71,69,67,71,71,69,67,66,68,69,68,68,71,69,70,73,71,0,100,Monday,15,35,0,SOUTHBOUND,1
4738,67,68,68,69,64,60,62,65,66,66,63,64,68,64,64,64,62,63,66,68,68,68,66,69,69,68,70,72,66,67,68,70,69,67,68,68,69,66,65,67,69,65,68,66,68,68,68,67,0,100,Monday,22,50,0,SOUTHBOUND,1
4739,61,64,63,62,64,61,62,65,64,65,65,62,66,62,65,63,63,65,60,64,63,60,64,62,66,64,65,66,63,65,67,64,62,64,66,67,67,68,66,66,62,65,66,66,67,67,64,62,0,100,Monday,15,35,0,SOUTHBOUND,1
4740,66,63,64,68,64,63,64,66,65,68,63,64,65,69,68,70,70,68,71,68,68,68,71,68,67,68,71,70,70,70,69,69,68,66,70,71,69,62,69,71,70,71,69,71,70,68,69,69,33,67,Saturday,15,55,PAST,WESTBOUND,1
4741,68,63,64,68,71,67,68,69,65,72,69,67,65,67,68,70,70,67,68,68,68,68,71,68,67,68,71,70,70,70,69,70,70,68,70,71,69,68,68,69,71,70,69,69,71,68,69,70,0,100,Saturday,15,15,0,WESTBOUND,1
4742,72,73,72,72,71,71,68,71,71,72,71,69,71,71,73,71,69,69,70,71,72,70,70,71,71,70,68,66,71,70,70,71,71,69,69,72,73,67,69,71,71,70,72,73,71,71,72,70,0,100,Saturday,11,40,0,WESTBOUND,1
4743,72,71,71,71,71,69,69,69,69,71,69,69,70,70,70,71,70,72,72,69,70,66,70,70,71,70,73,66,65,68,64,69,72,70,69,71,71,71,70,68,69,69,70,69,69,71,69,69,0,100,Saturday,11,40,0,WESTBOUND,1
4744,70,71,71,70,69,67,68,69,70,70,71,71,70,68,69,69,68,67,69,71,70,67,70,69,70,70,66,66,67,68,68,69,70,69,69,70,69,68,68,68,69,69,71,68,69,67,69,69,0,100,Saturday,11,40,0,WESTBOUND,1
4745,71,71,71,70,71,69,69,71,70,69,69,69,71,70,69,69,68,72,72,69,72,73,72,71,70,70,67,68,69,68,68,71,71,70,69,70,69,68,67,72,71,71,70,69,69,69,68,73,20,80,Sunday,4,35,PAST,SOUTHBOUND,1
4746,60,67,68,71,72,71,73,70,69,72,71,70,66,65,70,71,68,67,68,71,70,68,68,70,71,70,71,70,68,70,71,70,69,68,70,69,69,70,68,59,66,68,68,71,68,71,72,74,25,75,Wednesday,7,20,AT,NORTHBOUND,0
4747,66,69,71,68,70,72,71,73,72,69,73,68,72,72,70,72,71,71,73,71,72,73,72,71,69,72,75,74,71,71,73,71,71,73,71,71,71,73,73,72,72,70,68,71,69,71,73,73,0,100,Wednesday,7,20,0,NORTHBOUND,0
4748,67,69,69,69,70,67,66,67,66,70,70,72,68,68,66,72,71,71,70,71,68,71,68,68,69,69,69,71,71,71,74,68,66,67,68,68,71,69,66,67,71,70,68,67,64,71,66,70,0,100,Wednesday,7,35,0,NORTHBOUND,0
4749,71,69,68,65,71,72,67,62,66,70,70,64,68,68,71,73,71,68,68,72,68,67,67,69,69,69,70,65,71,71,71,70,69,71,66,68,67,62,66,68,70,68,63,66,67,65,65,68,0,100,Wednesday,8,25,AT,NORTHBOUND,0
4750,71,71,71,69,71,70,71,71,67,70,71,71,71,72,73,73,71,71,70,71,68,71,70,69,71,72,70,73,71,71,70,75,71,71,71,69,70,73,70,71,70,67,64,64,64,65,70,72,0,100,Wednesday,8,25,0,NORTHBOUND,0
4751,71,71,71,69,72,76,71,71,70,70,69,72,70,71,75,74,73,72,74,73,72,71,70,69,71,74,71,71,69,69,70,74,71,73,73,72,73,72,72,71,70,71,69,69,72,68,70,72,0,100,Wednesday,8,25,0,NORTHBOUND,0
4752,66,67,68,67,66,67,66,67,67,66,66,63,64,67,68,70,70,67,66,68,68,71,72,68,68,68,71,69,68,69,68,70,70,68,67,71,69,68,68,67,66,68,69,68,68,70,68,67,0,100,Friday,19,50,0,EASTBOUND,0
4753,66,66,66,66,66,66,66,66,66,66,66,66,65,66,66,66,66,66,66,66,66,66,66,66,66,66,66,66,66,66,66,66,66,65,66,66,66,66,66,66,66,67,68,67,68,65,72,74,0,100,Friday,19,50,0,EASTBOUND,0
4754,62,60,57,62,63,60,55,61,60,58,63,65,62,61,63,64,63,59,59,60,58,60,61,58,58,66,61,65,64,61,63,57,58,64,62,60,58,58,61,61,59,61,64,67,64,63,58,63,33,67,Friday,23,50,AT,WESTBOUND,0
4755,62,63,62,65,66,64,63,62,63,62,63,66,63,62,63,63,68,60,61,63,66,65,65,65,64,66,63,65,65,62,67,62,67,61,62,59,58,63,66,65,62,63,68,74,69,67,64,64,0,100,Friday,23,50,0,WESTBOUND,0
4756,67,63,68,67,66,66,73,69,64,64,69,67,65,65,65,64,66,63,64,66,69,69,69,67,64,68,66,67,68,64,68,63,67,65,65,64,66,67,67,65,62,63,68,71,64,71,68,64,17,83,Monday,15,55,PAST,NORTHBOUND,0
4757,71,70,68,68,65,65,73,69,67,67,66,69,68,65,64,64,66,63,68,68,68,65,67,75,75,75,75,67,66,69,71,68,70,70,69,65,70,71,68,69,67,68,71,71,69,70,69,68,17,83,Monday,6,55,PAST,NORTHBOUND,0
4758,60,64,64,68,68,64,64,65,65,64,64,67,65,64,61,64,64,66,68,63,61,65,63,64,63,64,65,66,63,64,64,66,62,61,62,62,62,65,65,64,62,62,64,63,64,61,64,62,0,100,Thursday,15,25,0,EASTBOUND,1
4759,61,67,71,68,65,65,65,66,64,69,66,64,66,69,67,70,67,67,69,66,69,73,72,70,69,68,68,66,64,64,66,71,67,65,64,67,67,68,65,67,62,60,67,68,67,64,64,67,0,100,Thursday,15,25,0,EASTBOUND,1
4760,71,70,71,70,71,70,70,72,73,72,71,68,71,72,73,74,72,73,70,71,72,72,74,72,71,72,70,73,71,73,72,71,71,73,72,71,73,72,71,71,71,70,72,72,72,71,72,73,0,100,Thursday,15,45,0,EASTBOUND,1
4761,70,70,71,70,70,70,69,68,69,70,70,70,69,68,68,71,72,73,70,69,72,72,70,72,71,70,70,70,71,71,72,71,71,71,71,71,73,72,70,67,70,69,68,69,69,68,72,73,0,100,Thursday,15,45,0,EASTBOUND,1
4762,72,69,68,71,72,70,69,68,69,70,70,71,69,70,73,71,72,66,70,70,69,74,68,68,72,69,70,70,71,71,71,75,71,71,71,71,73,72,68,68,69,67,63,66,69,65,70,73,25,75,Thursday,22,15,AT,NORTHBOUND,1
4763,71,70,68,71,72,68,70,68,68,70,70,68,70,70,72,70,69,72,70,71,69,73,72,74,74,72,72,73,71,69,71,71,71,73,71,72,71,69,68,68,69,67,68,66,63,64,65,68,0,100,Thursday,10,25,AT,NORTHBOUND,1
4764,60,64,64,64,64,62,60,60,64,66,63,67,64,66,70,70,68,64,68,64,68,71,71,64,70,65,71,64,63,65,65,68,67,66,64,66,63,65,66,67,62,66,70,69,71,71,64,69,33,67,Saturday,10,25,PAST,EASTBOUND,1
4765,61,63,62,68,64,66,68,60,64,65,63,64,65,67,68,69,67,64,68,63,68,66,72,64,68,67,65,66,67,64,68,69,65,65,64,66,69,60,63,67,69,66,65,65,66,64,64,64,0,100,Saturday,15,35,0,EASTBOUND,1
4766,68,67,68,70,71,67,68,69,68,69,69,67,69,68,68,70,71,67,69,70,70,71,72,69,69,69,69,67,63,67,69,70,71,69,70,70,67,66,64,71,69,69,69,70,69,68,71,69,33,67,Saturday,15,15,PAST,SOUTHBOUND,1
4767,67,68,68,70,71,68,69,71,65,66,63,66,70,68,69,69,67,67,68,72,70,68,66,71,69,69,69,64,64,64,64,70,71,71,69,66,66,67,66,66,67,69,70,72,70,68,69,68,0,100,Saturday,15,15,0,EASTBOUND,1
4768,72,70,72,71,71,68,70,68,69,72,69,70,71,71,69,70,69,69,70,73,70,66,70,69,71,72,70,70,69,64,70,71,74,74,70,67,67,67,69,66,66,65,68,65,66,68,68,70,20,80,Saturday,15,15,PAST,SOUTHBOUND,1
4769,71,72,70,71,71,69,69,70,69,72,69,71,71,71,69,68,70,69,71,71,71,71,71,70,71,69,71,68,64,67,67,71,74,74,70,67,67,66,67,66,66,65,68,73,71,68,68,71,0,100,Saturday,15,15,0,SOUTHBOUND,1
4770,61,59,59,56,59,56,56,58,58,56,58,61,9,60,62,36,58,66,65,65,64,61,64,56,63,67,68,67,64,65,61,59,52,47,48,49,51,43,35,4,57,21,67,63,59,58,62,61,0,100,Monday,16,45,TO,WESTBOUND,1
4771,65,67,65,67,64,65,65,66,67,68,69,68,67,70,67,66,65,69,70,69,67,65,67,67,70,68,67,68,65,64,60,64,65,66,70,67,70,71,70,64,70,70,69,68,67,67,67,67,0,100,Monday,16,45,0,WESTBOUND,1
4772,70,67,68,67,66,68,68,68,67,67,69,69,69,65,66,65,66,67,67,68,68,67,69,69,68,66,67,66,66,65,68,66,68,69,69,70,68,68,69,69,70,70,69,70,69,68,67,69,0,100,Monday,16,45,0,WESTBOUND,1
4773,66,55,52,67,67,64,64,66,67,69,68,66,67,68,67,67,70,67,70,68,67,69,67,65,70,66,62,65,67,66,65,64,65,63,64,64,66,65,72,68,66,68,63,63,64,62,60,60,33,67,Saturday,1,50,PAST,WESTBOUND,1
4774,66,63,62,66,69,66,65,66,67,67,65,64,66,67,68,67,71,69,63,72,66,72,71,68,66,67,65,66,68,69,68,66,65,63,67,66,72,67,71,71,67,69,69,66,65,64,65,68,33,67,Saturday,1,50,AT,EASTBOUND,1
4775,66,66,66,67,67,68,66,66,68,64,62,66,68,68,68,67,66,67,64,72,65,67,70,68,66,67,65,66,66,69,67,66,66,68,67,66,69,67,67,71,67,65,69,66,65,64,65,68,0,100,Saturday,1,50,0,EASTBOUND,1
4776,68,67,68,71,73,71,71,72,68,72,71,66,66,68,68,71,72,71,71,69,70,71,73,73,71,72,70,70,71,71,72,71,71,71,71,71,71,72,70,74,72,72,70,71,73,73,72,74,0,100,Monday,7,30,0,SOUTHBOUND,2
4777,68,69,68,70,71,67,66,69,65,62,77,71,68,67,68,63,64,68,66,68,68,68,72,71,72,72,71,73,72,71,73,71,72,71,70,70,70,70,69,70,71,71,75,74,73,73,72,70,0,100,Monday,7,30,0,SOUTHBOUND,2
4778,71,69,70,76,66,66,66,67,68,75,75,69,68,78,68,68,64,70,73,73,70,66,72,72,71,72,73,70,72,70,68,71,72,71,70,70,69,72,72,70,73,71,69,69,71,69,70,70,0,100,Monday,7,30,0,SOUTHBOUND,2
4779,66,62,69,66,66,66,65,65,67,65,65,65,67,67,68,68,69,69,71,66,70,70,72,73,71,72,71,70,71,68,68,72,72,71,69,70,69,72,67,67,71,71,67,68,69,73,68,69,50,50,Monday,7,40,PAST,NORTHBOUND,2
4780,71,70,70,67,68,67,66,67,68,68,65,67,66,67,68,66,69,68,67,69,68,66,68,64,68,70,69,69,68,65,68,68,70,69,66,70,68,68,64,66,70,70,67,68,67,66,68,69,0,100,Monday,16,40,0,NORTHBOUND,2
4781,68,67,68,69,68,67,66,69,71,71,69,67,66,70,68,67,67,64,67,66,68,66,68,69,68,66,66,66,67,66,68,64,70,67,67,70,69,66,64,62,60,64,68,68,67,70,69,67,0,100,Monday,16,20,0,NORTHBOUND,2
4782,66,67,68,68,68,66,66,66,65,66,67,68,66,67,65,66,64,66,68,68,66,67,68,68,67,66,66,66,66,69,66,66,66,65,70,68,67,68,66,67,66,67,68,68,68,66,72,74,0,100,Friday,19,50,0,EASTBOUND,0
4783,62,60,57,62,63,60,62,61,60,58,63,65,62,61,63,64,63,59,59,60,58,60,61,58,61,66,61,65,60,61,63,57,58,64,62,60,58,58,61,61,59,61,64,66,64,63,58,63,33,67,Friday,23,50,AT,WESTBOUND,0
4784,62,63,56,65,65,64,63,62,63,62,63,66,63,62,63,63,68,60,61,63,66,65,65,65,64,66,63,65,64,62,67,62,67,65,62,59,58,61,66,65,62,63,68,74,64,67,64,64,0,100,Friday,23,50,0,WESTBOUND,0
4785,67,64,68,67,66,65,68,69,67,64,66,66,65,65,65,64,66,63,68,66,69,65,68,67,67,68,66,67,66,64,71,63,67,65,65,64,66,67,67,69,67,68,69,71,64,71,64,64,17,83,Monday,6,55,PAST,WESTBOUND,0
4786,67,69,68,68,65,65,73,69,67,66,68,69,65,66,65,64,63,65,68,66,68,65,67,75,75,75,75,67,66,69,71,68,69,71,66,65,70,71,68,69,67,68,71,71,69,70,69,68,17,83,Monday,6,55,PAST,NORTHBOUND,0
4788,61,61,60,59,59,60,60,60,61,62,41,59,9,59,65,64,63,62,68,65,68,70,71,76,73,64,74,72,68,72,67,66,63,66,68,68,63,72,66,71,69,71,71,71,73,73,71,71,0,100,Tuesday,6,0,BEFORE,EASTBOUND,0
4789,61,59,59,56,54,56,61,61,62,65,59,67,63,64,65,63,63,64,67,66,68,70,71,77,73,64,67,77,67,66,67,67,63,65,68,67,63,69,70,70,69,71,72,72,73,73,71,69,0,100,Tuesday,6,0,BEFORE,EASTBOUND,0
4790,59,59,59,56,55,56,58,59,62,67,67,69,68,64,63,61,65,66,64,63,64,66,67,69,68,63,64,68,63,65,67,69,69,66,66,66,61,65,71,67,69,72,70,69,72,68,69,71,0,100,Tuesday,6,0,0,EASTBOUND,0
4791,68,61,67,67,65,65,66,66,66,69,71,70,69,69,69,70,70,68,69,70,74,73,72,72,72,71,70,72,70,73,71,70,71,69,70,71,71,69,72,77,67,67,67,66,65,62,61,64,25,75,Tuesday,7,0,AT,SOUTHBOUND,0
4792,65,61,65,67,68,68,67,64,66,68,69,68,70,69,68,69,70,69,69,69,67,72,73,74,74,72,72,73,73,70,69,69,70,71,70,69,70,70,70,67,65,65,65,61,53,49,44,42,0,100,Tuesday,7,0,0,SOUTHBOUND,0
4793,68,62,68,70,72,71,70,69,71,72,70,71,72,74,73,71,72,72,69,71,71,72,74,76,74,72,74,76,73,71,72,72,72,73,73,72,74,72,71,69,69,69,67,64,62,36,68,45,0,100,Tuesday,7,0,0,SOUTHBOUND,1
4794,61,61,58,59,51,58,60,59,58,56,48,59,61,59,65,66,58,66,64,65,64,65,63,62,63,65,62,66,60,65,68,64,58,63,64,66,63,61,69,73,67,59,58,59,62,62,62,61,0,100,Friday,1,30,0,EASTBOUND,2
4795,70,67,65,64,64,66,64,72,68,67,75,73,71,70,67,68,68,63,66,69,67,69,68,72,70,65,66,65,72,71,70,69,70,68,70,70,67,66,68,68,68,70,66,68,72,65,66,66,0,100,Friday,16,40,PAST,NORTHBOUND,2
4796,67,69,67,66,68,66,68,66,66,67,70,63,72,70,67,69,66,63,66,67,68,69,69,68,68,65,66,65,66,65,66,67,66,64,68,71,68,67,66,67,66,68,68,68,68,68,68,67,0,100,Friday,19,50,0,EASTBOUND,0
4797,62,62,60,62,63,60,60,61,60,58,63,65,62,62,63,64,63,60,59,60,58,60,61,55,61,66,61,65,60,61,63,57,58,61,62,60,58,58,61,61,59,61,64,67,64,63,58,59,33,67,Friday,23,50,AT,WESTBOUND,0
4798,62,63,62,65,65,64,63,62,63,62,63,66,65,62,63,63,68,60,61,63,63,65,65,65,64,66,63,65,64,62,67,62,67,61,62,59,58,63,66,65,62,63,64,74,64,64,64,64,0,100,Friday,23,50,0,WESTBOUND,0
4799,71,64,65,67,69,65,62,63,64,64,65,67,65,63,65,64,66,63,64,66,69,69,68,67,64,68,66,67,66,69,71,63,67,65,65,64,66,67,67,65,63,63,64,71,64,71,68,64,0,100,Friday,19,50,0,EASTBOUND,0
4800,68,67,68,68,68,66,66,61,64,65,62,63,65,67,68,66,65,64,66,66,68,66,68,69,69,66,66,64,66,64,66,66,66,65,68,66,67,68,66,67,66,65,68,71,68,70,68,67,0,100,Friday,7,30,0,EASTBOUND,2
4801,65,64,64,64,76,67,64,65,65,62,65,64,67,65,63,64,63,64,66,68,68,66,68,64,67,66,66,65,66,64,66,68,66,65,64,69,69,65,66,67,69,66,68,68,66,73,68,69,0,100,Friday,7,10,0,EASTBOUND,2
4802,65,64,64,66,70,67,64,65,67,69,65,64,67,65,69,70,68,67,66,67,68,66,68,64,67,65,71,70,67,64,68,70,71,66,68,69,69,68,68,66,68,71,69,68,66,68,68,66,0,100,Friday,7,10,0,EASTBOUND,2
4803,69,69,69,70,70,71,69,70,69,69,72,65,73,70,68,69,69,69,71,72,71,70,72,73,71,70,74,72,70,70,72,70,72,73,73,69,67,72,71,69,70,73,68,71,70,72,70,72,0,100,Friday,12,15,TO,SOUTHBOUND,2
4804,71,71,72,74,76,73,71,72,71,75,70,68,72,71,73,71,71,74,74,73,71,70,72,74,71,69,73,73,73,72,73,73,72,69,70,72,72,74,72,73,72,71,71,71,72,72,72,74,0,100,Friday,12,15,0,SOUTHBOUND,2
4805,71,71,71,71,74,71,71,72,73,72,71,69,74,71,72,71,71,72,71,70,69,69,72,73,71,69,73,73,73,73,72,72,72,70,74,72,72,71,72,72,71,70,71,73,72,73,72,71,0,100,Friday,12,15,0,SOUTHBOUND,2
4806,61,59,60,59,59,59,60,60,61,44,59,59,56,59,65,64,63,64,66,66,68,70,71,61,61,64,57,61,59,62,67,66,63,63,64,66,63,64,66,67,67,72,69,64,62,65,64,61,0,100,Thursday,14,55,0,EASTBOUND,1
4807,68,63,67,68,66,67,65,69,67,62,70,68,63,63,68,64,63,64,67,69,67,70,72,72,72,65,67,70,67,67,67,67,67,65,68,69,68,69,70,67,65,68,65,61,62,62,68,67,25,75,Thursday,14,55,AT,NORTHBOUND,1
4808,68,62,68,69,70,67,68,69,67,69,70,68,72,71,68,68,69,70,67,69,68,67,68,69,68,69,68,70,69,68,70,70,70,70,68,70,67,68,69,67,66,68,69,68,69,68,68,69,0,100,Thursday,2,10,0,NORTHBOUND,1
4809,67,67,68,69,68,67,66,69,67,67,67,68,66,67,66,66,64,66,66,68,68,67,69,68,68,65,66,66,66,66,68,64,70,67,67,70,67,66,66,68,66,65,67,66,68,70,69,67,0,100,Thursday,16,20,0,NORTHBOUND,1
4810,67,66,66,67,68,67,66,65,64,69,68,68,64,66,67,66,64,63,66,65,66,67,65,65,66,65,65,66,66,67,66,64,67,64,67,65,67,68,66,68,68,65,68,66,68,67,64,67,0,100,Thursday,16,20,0,EASTBOUND,1
4811,56,58,63,61,59,61,66,67,66,65,64,62,58,60,60,61,63,64,66,65,65,66,66,62,66,62,62,66,65,64,60,62,60,64,60,63,65,67,67,63,62,64,66,66,67,67,60,54,0,100,Thursday,16,20,0,WESTBOUND,1
4812,66,66,66,68,68,70,71,72,75,72,75,73,74,73,71,71,70,72,69,69,70,68,73,70,70,72,72,72,72,71,73,71,70,71,70,68,67,69,69,72,72,72,72,73,72,73,74,70,20,80,Thursday,2,10,PAST,NORTHBOUND,1
4813,67,69,67,71,72,71,66,69,71,72,72,71,68,70,70,71,70,70,70,69,68,69,68,70,70,70,71,71,70,71,69,69,70,68,70,67,67,68,67,66,71,70,68,68,68,73,66,66,0,100,Thursday,8,15,0,NORTHBOUND,1
4814,67,69,72,69,70,71,71,71,71,69,70,71,72,69,70,71,71,69,68,69,68,70,68,70,71,70,69,66,67,71,67,68,72,71,69,72,72,70,67,71,68,71,71,71,70,73,67,70,0,100,Thursday,10,55,0,NORTHBOUND,1
